9.000000,8.000000,9.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.000000,2.000000,3.000000,3.000000,2.000000,4.754888,0.500000,2.377444,2.000000,0.132080,0.001585,1.000000
988.000000,634.000000,697.000000,5.000000,39.000000,250.000000,16.000000,538.000000,293.000000,565.000000,554.000000,858.000000,4944.446751,7819.590778,8.401487,65696.190183,361.000000,3649.788344,2.606530,1.000000
819.000000,551.000000,706.000000,39.000000,36.000000,52.000000,13.000000,268.000000,168.000000,321.000000,281.000000,489.000000,2209.817619,3977.734471,7.785448,30968.443929,197.000000,1720.469107,1.325911,1.000000
1536.000000,259.000000,1384.000000,54.000000,9.000000,89.000000,9.000000,50.000000,36.000000,72.000000,59.000000,108.000000,310.722135,635.325449,6.480000,4116.908912,43.000000,228.717162,0.211775,1.000000
3767.000000,2821.000000,3021.000000,205.000000,287.000000,282.000000,22.000000,1556.000000,1195.000000,2252.000000,1578.000000,3447.000000,16597.350088,36620.519496,15.920308,583009.967196,1077.000000,32389.442622,12.206840,1.000000
767.000000,495.000000,630.000000,18.000000,31.000000,92.000000,15.000000,193.000000,142.000000,271.000000,208.000000,413.000000,1523.947567,3180.281604,10.531088,33491.825696,186.000000,1860.656983,1.060094,1.000000
1568.000000,318.000000,1429.000000,109.000000,34.000000,82.000000,13.000000,216.000000,142.000000,279.000000,229.000000,421.000000,1723.161417,3300.304795,8.395833,27708.809006,88.000000,1539.378278,1.100102,1.000000
106.000000,52.000000,83.000000,1.000000,8.000000,14.000000,5.000000,28.000000,16.000000,31.000000,33.000000,47.000000,146.215578,237.086524,2.767857,656.221628,15.000000,36.456757,0.079029,1.000000
782.000000,413.000000,436.000000,68.000000,175.000000,104.000000,14.000000,129.000000,80.000000,155.000000,143.000000,235.000000,957.751285,1682.569764,8.410853,14151.846466,148.000000,786.213693,0.560857,1.000000
3767.000000,2821.000000,3021.000000,205.000000,287.000000,282.000000,22.000000,1556.000000,1195.000000,2252.000000,1578.000000,3447.000000,16597.350088,36620.519496,15.920308,583009.967196,1077.000000,32389.442622,12.206840,1.000000
8703.000000,2890.000000,2936.000000,519.000000,3842.000000,1384.000000,25.000000,799.000000,573.000000,1072.000000,824.000000,1645.000000,7820.095707,15934.293367,16.770964,267233.455721,923.000000,14846.303096,5.311431,1.000000
75.000000,49.000000,58.000000,3.000000,0.000000,14.000000,3.000000,8.000000,5.000000,9.000000,11.000000,14.000000,28.754888,48.432043,1.687500,81.729072,3.000000,4.540504,0.016144,1.000000
538.000000,196.000000,353.000000,38.000000,89.000000,59.000000,9.000000,81.000000,53.000000,105.000000,90.000000,158.000000,542.057175,1025.712789,5.833333,5983.324604,38.000000,332.406922,0.341904,1.000000
16.000000,8.000000,16.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.000000,2.000000,3.000000,3.000000,2.000000,4.754888,0.500000,2.377444,2.000000,0.132080,0.001585,1.000000
644.000000,120.000000,606.000000,14.000000,8.000000,27.000000,8.000000,73.000000,57.000000,114.000000,81.000000,171.000000,475.857193,1084.114350,6.246575,6772.001970,55.000000,376.222332,0.361371,1.000000
146.000000,119.000000,127.000000,0.000000,8.000000,11.000000,8.000000,61.000000,33.000000,65.000000,69.000000,98.000000,385.774978,598.635397,4.262295,2551.560708,27.000000,141.753373,0.199545,1.000000
323.000000,272.000000,274.000000,5.000000,8.000000,36.000000,10.000000,145.000000,90.000000,173.000000,155.000000,263.000000,1074.306099,1913.620719,5.965517,11415.737390,96.000000,634.207633,0.637874,1.000000
3915.000000,3421.000000,3473.000000,286.000000,0.000000,302.000000,3.000000,58.000000,42.000000,83.000000,61.000000,125.000000,344.517785,741.342167,2.146552,1591.329307,1051.000000,88.407184,0.247114,1.000000
8703.000000,2890.000000,2936.000000,519.000000,3842.000000,1384.000000,25.000000,799.000000,573.000000,1072.000000,824.000000,1645.000000,7820.095707,15934.293367,16.770964,267233.455721,923.000000,14846.303096,5.311431,1.000000
538.000000,196.000000,353.000000,38.000000,89.000000,59.000000,9.000000,81.000000,53.000000,105.000000,90.000000,158.000000,542.057175,1025.712789,5.833333,5983.324604,38.000000,332.406922,0.341904,1.000000
32.000000,11.000000,13.000000,8.000000,5.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000
11.000000,9.000000,10.000000,0.000000,0.000000,1.000000,1.000000,2.000000,1.000000,2.000000,3.000000,3.000000,2.000000,4.754888,0.500000,2.377444,2.000000,0.132080,0.001585,1.000000
9.000000,8.000000,9.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.000000,2.000000,3.000000,3.000000,2.000000,4.754888,0.500000,2.377444,2.000000,0.132080,0.001585,1.000000
683.000000,511.000000,500.000000,35.000000,13.000000,137.000000,10.000000,374.000000,198.000000,400.000000,384.000000,598.000000,3229.757809,5133.807575,5.347594,27453.516446,298.000000,1525.195358,1.711269,1.000000
591.000000,308.000000,372.000000,106.000000,26.000000,88.000000,14.000000,134.000000,78.000000,150.000000,148.000000,228.000000,1000.158920,1643.755367,7.835821,12880.172655,88.000000,715.565147,0.547918,0.000000
2493.000000,1306.000000,1423.000000,81.000000,650.000000,339.000000,17.000000,410.000000,271.000000,500.000000,427.000000,771.000000,3628.073709,6737.069132,10.365854,69835.472711,464.000000,3879.748484,2.245690,1.000000
441.000000,224.000000,228.000000,19.000000,104.000000,89.000000,9.000000,62.000000,38.000000,66.000000,71.000000,104.000000,397.689496,639.573700,4.790323,3063.764339,65.000000,170.209130,0.213191,1.000000
88.000000,23.000000,22.000000,3.000000,40.000000,23.000000,2.000000,4.000000,2.000000,4.000000,6.000000,6.000000,10.000000,15.509775,1.000000,15.509775,4.000000,0.861654,0.005170,1.000000
703.000000,210.000000,186.000000,45.000000,323.000000,145.000000,9.000000,34.000000,20.000000,37.000000,43.000000,57.000000,201.503062,309.297091,4.897059,1514.646049,72.000000,84.147003,0.103099,1.000000
