214.000000,8.000000,37.000000,1.000000
34.000000,3.000000,9.000000,1.000000
1257.000000,43.000000,180.000000,1.000000
1257.000000,43.000000,180.000000,1.000000
1257.000000,43.000000,180.000000,1.000000
559.000000,49.000000,159.000000,1.000000
1257.000000,43.000000,180.000000,1.000000
1257.000000,43.000000,180.000000,1.000000
97.000000,4.000000,29.000000,1.000000
166.000000,31.000000,45.000000,1.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
136.000000,16.000000,22.000000,0.000000
214.000000,8.000000,37.000000,0.000000
1290.000000,284.000000,418.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1290.000000,284.000000,418.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
78.000000,85.000000,55.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
166.000000,31.000000,45.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
78.000000,85.000000,55.000000,0.000000
240.000000,9.000000,97.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1290.000000,284.000000,418.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1290.000000,284.000000,418.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1240.000000,187.000000,227.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1240.000000,187.000000,227.000000,0.000000
672.000000,38.000000,210.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
672.000000,38.000000,210.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
220.000000,9.000000,28.000000,0.000000
1290.000000,284.000000,418.000000,0.000000
78.000000,85.000000,55.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
78.000000,85.000000,55.000000,0.000000
240.000000,9.000000,97.000000,0.000000
1290.000000,284.000000,418.000000,0.000000
166.000000,31.000000,45.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
220.000000,9.000000,28.000000,0.000000
78.000000,85.000000,55.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
559.000000,49.000000,159.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
78.000000,85.000000,55.000000,0.000000
78.000000,85.000000,55.000000,0.000000
1240.000000,187.000000,227.000000,0.000000
166.000000,31.000000,45.000000,0.000000
78.000000,85.000000,55.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
214.000000,8.000000,37.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
290.000000,16.000000,74.000000,0.000000
78.000000,85.000000,55.000000,0.000000
280.000000,36.000000,53.000000,0.000000
78.000000,85.000000,55.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
82.000000,7.000000,26.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1290.000000,284.000000,418.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
82.000000,7.000000,26.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
220.000000,9.000000,28.000000,0.000000
73.000000,4.000000,10.000000,0.000000
1257.000000,43.000000,180.000000,0.000000
226.000000,40.000000,70.000000,0.000000
