68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
68.000000,17.000000,111.000000,79.000000,223.000000,1561.000000,11.027027,956.288288,0.520333,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,17.000000,111.000000,79.000000,223.000000,1561.000000,11.027027,956.288288,0.520333,1.000000
102.000000,17.000000,156.000000,142.000000,403.000000,2996.155176,14.221154,2367.154650,0.998718,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
3.000000,3.000000,6.000000,3.000000,9.000000,28.529325,1.500000,2.377444,0.009510,1.000000
14.000000,14.000000,78.000000,59.000000,167.000000,1089.434847,9.692308,586.618764,0.363145,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
49.000000,10.000000,26.000000,17.000000,49.000000,253.326325,6.153846,86.607291,0.084442,1.000000
41.000000,16.000000,239.000000,165.000000,485.000000,3877.261417,10.711297,2307.249937,1.292420,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
68.000000,17.000000,111.000000,79.000000,223.000000,1561.000000,11.027027,956.288288,0.520333,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,0.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
52.000000,5.000000,24.000000,15.000000,42.000000,204.035202,2.812500,31.880500,0.068012,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,0.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
52.000000,5.000000,24.000000,15.000000,42.000000,204.035202,2.812500,31.880500,0.068012,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
52.000000,5.000000,24.000000,15.000000,42.000000,204.035202,2.812500,31.880500,0.068012,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
68.000000,17.000000,111.000000,79.000000,223.000000,1561.000000,11.027027,956.288288,0.520333,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,0.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
68.000000,17.000000,111.000000,79.000000,223.000000,1561.000000,11.027027,956.288288,0.520333,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
52.000000,5.000000,24.000000,15.000000,42.000000,204.035202,2.812500,31.880500,0.068012,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
49.000000,10.000000,26.000000,17.000000,49.000000,253.326325,6.153846,86.607291,0.084442,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
15.000000,11.000000,102.000000,85.000000,251.000000,1711.864920,8.950980,851.270518,0.570622,1.000000
59.000000,17.000000,236.000000,173.000000,500.000000,3991.496787,11.777542,2611.667919,1.330499,1.000000
102.000000,17.000000,156.000000,142.000000,403.000000,2996.155176,14.221154,2367.154650,0.998718,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
15.000000,11.000000,102.000000,85.000000,251.000000,1711.864920,8.950980,851.270518,0.570622,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
15.000000,11.000000,102.000000,85.000000,251.000000,1711.864920,8.950980,851.270518,0.570622,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
49.000000,10.000000,26.000000,17.000000,49.000000,253.326325,6.153846,86.607291,0.084442,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,0.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
41.000000,16.000000,239.000000,165.000000,485.000000,3877.261417,10.711297,2307.249937,1.292420,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,0.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
68.000000,17.000000,111.000000,79.000000,223.000000,1561.000000,11.027027,956.288288,0.520333,1.000000
102.000000,17.000000,156.000000,142.000000,403.000000,2996.155176,14.221154,2367.154650,0.998718,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
68.000000,17.000000,111.000000,79.000000,223.000000,1561.000000,11.027027,956.288288,0.520333,1.000000
52.000000,5.000000,24.000000,15.000000,42.000000,204.035202,2.812500,31.880500,0.068012,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
102.000000,17.000000,156.000000,142.000000,403.000000,2996.155176,14.221154,2367.154650,0.998718,1.000000
14.000000,14.000000,78.000000,59.000000,167.000000,1089.434847,9.692308,586.618764,0.363145,1.000000
0.000000,11.000000,30.000000,21.000000,63.000000,337.525776,7.700000,144.386027,0.112509,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
52.000000,5.000000,24.000000,15.000000,42.000000,204.035202,2.812500,31.880500,0.068012,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
22.000000,5.000000,31.000000,24.000000,72.000000,372.234600,3.870968,80.050452,0.124078,0.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
12.000000,15.000000,127.000000,88.000000,249.000000,1780.287033,9.507874,940.374712,0.593429,1.000000
15.000000,11.000000,102.000000,85.000000,251.000000,1711.864920,8.950980,851.270518,0.570622,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
102.000000,17.000000,156.000000,142.000000,403.000000,2996.155176,14.221154,2367.154650,0.998718,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
14.000000,14.000000,78.000000,59.000000,167.000000,1089.434847,9.692308,586.618764,0.363145,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,1.000000
49.000000,10.000000,26.000000,17.000000,49.000000,253.326325,6.153846,86.607291,0.084442,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
102.000000,17.000000,156.000000,142.000000,403.000000,2996.155176,14.221154,2367.154650,0.998718,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
14.000000,14.000000,78.000000,59.000000,167.000000,1089.434847,9.692308,586.618764,0.363145,1.000000
52.000000,5.000000,24.000000,15.000000,42.000000,204.035202,2.812500,31.880500,0.068012,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,0.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
26.000000,15.000000,101.000000,67.000000,198.000000,1357.880237,9.727723,733.837917,0.452627,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
44.000000,19.000000,178.000000,121.000000,352.000000,2682.962240,12.328652,1837.628164,0.894321,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
27.000000,18.000000,174.000000,131.000000,367.000000,2783.681238,12.206897,1887.783828,0.927894,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
115.000000,20.000000,181.000000,149.000000,438.000000,3351.160641,15.966851,2972.637892,1.117054,1.000000
13.000000,13.000000,47.000000,34.000000,96.000000,567.061497,8.574468,270.125039,0.189020,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
20.000000,1.000000,4.000000,2.000000,6.000000,13.931569,0.500000,0.386988,0.004644,1.000000
68.000000,21.000000,488.000000,304.000000,886.000000,7966.488356,12.522541,5542.259829,2.655496,1.000000
12.000000,15.000000,127.000000,88.000000,249.000000,1780.287033,9.507874,940.374712,0.593429,1.000000
47.000000,18.000000,136.000000,105.000000,308.000000,2238.170255,13.433824,1670.399124,0.746057,1.000000
32.000000,19.000000,134.000000,86.000000,250.000000,1814.346961,11.626866,1171.953800,0.604782,1.000000
20.000000,21.000000,269.000000,237.000000,670.000000,5480.539090,16.901487,5146.070007,1.826846,1.000000
